transaction_id,amount,customer_age,transaction_type,payment_method,location,time_of_day,is_fraud
4035,164.63949285129328,22,Online,Crypto,Germany,Afternoon,1
4036,988.5367840238463,23,POS,PayPal,Canada,Morning,0
4037,977.5071332407829,48,POS,Crypto,Germany,Night,0
4038,795.8799228689593,33,POS,Crypto,Canada,Afternoon,0
4039,662.8287324611777,48,ATM,PayPal,India,Evening,0
4040,582.0289797485739,42,POS,PayPal,Canada,Evening,0
4041,867.4405299240564,65,Online,Crypto,USA,Night,0
4042,296.54512640329307,63,Online,Credit Card,Canada,Afternoon,1
4043,473.0044003600283,50,POS,PayPal,Canada,Night,0
4044,623.1960696728369,30,POS,Debit Card,Germany,Morning,0
4045,417.0785711107962,69,Online,PayPal,India,Morning,0
4046,433.21158954936527,27,POS,Debit Card,Canada,Afternoon,0
4047,336.9818208270636,41,ATM,PayPal,USA,Night,0
4048,568.5894985176907,27,POS,PayPal,Germany,Night,0
4049,852.0687827349649,58,ATM,Crypto,India,Evening,0
4050,209.5130942262497,48,ATM,Crypto,India,Afternoon,0
4051,935.088708365907,30,ATM,Crypto,UK,Night,0
4052,692.1967772107473,20,POS,Credit Card,USA,Morning,0
4053,825.0404805532298,67,ATM,Crypto,Germany,Night,0
4054,560.6287857037115,69,ATM,Crypto,Germany,Night,0
4055,781.7215344098229,51,POS,PayPal,USA,Morning,1
4056,26.038393366072537,66,ATM,PayPal,India,Morning,0
4057,820.1966205317399,45,POS,Credit Card,Canada,Night,0
4058,49.737470494512856,36,Online,Debit Card,USA,Morning,0
4059,891.0142425992339,40,ATM,PayPal,Germany,Evening,0
4060,992.0431197662568,62,POS,PayPal,USA,Evening,0
4061,301.12678755501,49,Online,Debit Card,India,Evening,0
4062,218.21537072293572,30,ATM,Credit Card,UK,Morning,0
4063,767.7097302194603,50,ATM,PayPal,UK,Morning,0
4064,260.49607751105066,51,POS,Crypto,Canada,Morning,0
4065,866.9067593404815,50,Online,Credit Card,Canada,Afternoon,0
4066,111.81416623590194,22,POS,Debit Card,India,Morning,0
4067,134.6956444155647,20,ATM,Debit Card,Canada,Evening,1
4068,979.3600395496094,24,ATM,Crypto,UK,Evening,0
4069,677.1005092873046,41,ATM,Crypto,India,Evening,0
4070,848.4183521846633,39,ATM,Crypto,India,Afternoon,0
4071,331.08608357800284,62,Online,Credit Card,India,Night,0
4072,679.7189120253984,40,Online,Debit Card,USA,Evening,0
4073,598.2994090355112,47,POS,Crypto,Canada,Afternoon,0
4074,607.1186189217175,35,POS,Crypto,Germany,Night,0
4075,685.7071349423444,49,POS,Debit Card,UK,Afternoon,0
4076,579.6055813978076,24,ATM,PayPal,Canada,Afternoon,0
4077,434.7717456096393,50,POS,Credit Card,UK,Night,0
4078,283.16346743674137,22,Online,PayPal,Canada,Morning,0
4079,770.89551760407,66,POS,Crypto,Germany,Morning,0
4080,234.00970570315434,45,POS,Credit Card,UK,Evening,0
4081,695.43076309287,25,Online,PayPal,Germany,Night,0
4082,240.99949442283338,32,Online,Debit Card,UK,Evening,0
4083,629.0768682549094,69,ATM,Crypto,USA,Afternoon,0
4084,749.6074844577387,21,Online,Credit Card,USA,Morning,0
4085,226.5267500174738,51,Online,Credit Card,UK,Evening,0
4086,69.3438678526952,22,POS,Credit Card,UK,Evening,0
4087,139.66400556423233,50,Online,Credit Card,Germany,Morning,0
4088,609.9369975983152,22,ATM,Crypto,India,Afternoon,0
4089,850.9519421634782,55,POS,Crypto,UK,Evening,0
4090,54.54685302307012,51,ATM,Debit Card,Canada,Evening,0
4091,736.8097464512298,43,Online,Debit Card,Canada,Night,0
4092,347.9054594905516,18,ATM,Debit Card,Canada,Night,0
4093,483.7430862203273,21,ATM,PayPal,USA,Morning,0
4094,929.5709543471099,56,Online,Debit Card,Germany,Morning,0
4095,338.651789688487,43,Online,Crypto,USA,Afternoon,0
4096,470.6835646000912,50,POS,PayPal,Canada,Afternoon,0
4097,23.545590613074296,50,POS,Crypto,UK,Evening,0
4098,90.78273280478999,25,POS,PayPal,Canada,Night,0
4099,266.0056752234362,37,Online,Debit Card,UK,Afternoon,0
4100,37.573718412863656,33,ATM,Debit Card,Germany,Evening,0
4101,635.0615727877685,38,ATM,Debit Card,India,Evening,0
4102,432.1343732336063,62,POS,PayPal,UK,Morning,0
4103,552.6637507007418,43,POS,Crypto,USA,Night,0
4104,182.90071403736624,40,Online,Credit Card,Canada,Evening,0
4105,302.97270914225,35,ATM,Crypto,Canada,Morning,1
4106,667.1862301041979,48,POS,Debit Card,Canada,Evening,1
4107,965.6496963940958,69,Online,PayPal,UK,Night,0
4108,59.91260586618711,59,POS,PayPal,Germany,Evening,0
4109,891.4804776467134,29,Online,Debit Card,UK,Evening,0
4110,581.1123892980963,18,ATM,PayPal,USA,Afternoon,0
4111,568.2803710880675,59,Online,Debit Card,Canada,Afternoon,0
4112,505.2757498556827,26,POS,Crypto,UK,Morning,0
4113,78.70014504514155,20,POS,PayPal,Canada,Evening,0
4114,98.97808321879906,68,ATM,Credit Card,USA,Morning,0
4115,604.9028856024952,43,ATM,PayPal,India,Night,0
4116,347.5489857212027,26,POS,Debit Card,India,Morning,0
4117,918.0953859119039,59,POS,Credit Card,India,Evening,0
4118,412.52463198587753,68,POS,Debit Card,Canada,Afternoon,0
4119,151.84864411561466,33,ATM,PayPal,UK,Afternoon,0
4120,717.5716451670156,41,POS,Credit Card,Canada,Morning,0
4121,300.41988722659977,67,ATM,Credit Card,Germany,Afternoon,0
4122,530.2156042823342,31,POS,PayPal,UK,Evening,0
4123,700.8544576501183,20,Online,Credit Card,USA,Evening,0
4124,901.2614700900497,51,Online,Crypto,India,Night,0
4125,794.2692828536593,50,POS,Credit Card,UK,Afternoon,0
4126,679.5974571939969,67,Online,Credit Card,UK,Afternoon,0
4127,682.8368505711921,41,ATM,Crypto,India,Night,0
4128,946.4653975917656,26,Online,Debit Card,USA,Morning,0
4129,302.86585652157066,30,Online,Debit Card,Canada,Night,0
4130,11.100973254225533,19,ATM,Crypto,Canada,Afternoon,0
4131,279.2350138042167,24,Online,Credit Card,UK,Morning,0
4132,225.71246583047656,65,Online,PayPal,India,Evening,0
4133,665.2162392628582,38,POS,Crypto,Germany,Evening,0
4134,637.3744837678737,36,ATM,PayPal,USA,Night,0
4135,597.5267688776765,42,ATM,Debit Card,Canada,Evening,0
4136,26.081008777359163,64,POS,Crypto,USA,Afternoon,0
4137,731.4902739061409,39,POS,PayPal,USA,Night,0
4138,330.2951083606366,28,Online,Credit Card,USA,Afternoon,0
4139,668.4054291165647,50,Online,Crypto,India,Afternoon,0
4140,561.0126442171318,49,Online,PayPal,India,Morning,0
4141,349.3036161736281,38,POS,Crypto,India,Morning,0
4142,143.23050443306667,56,ATM,Crypto,UK,Morning,0
4143,103.47470868387614,37,Online,Debit Card,India,Evening,0
4144,833.2031497811013,25,POS,Debit Card,UK,Morning,0
4145,919.2135666607425,59,ATM,Credit Card,Canada,Afternoon,0
4146,653.2901662966566,54,POS,Debit Card,Canada,Night,0
4147,112.39977371187854,26,Online,Debit Card,Canada,Night,1
4148,408.00694471935833,42,POS,Debit Card,Canada,Afternoon,0
4149,731.6498081041057,42,POS,PayPal,Canada,Evening,0
4150,782.0226751699674,50,POS,Crypto,India,Night,0
4151,127.03643606817771,19,POS,Debit Card,Germany,Afternoon,0
4152,10.030411656928592,36,ATM,PayPal,India,Afternoon,0
4153,715.015675421799,63,Online,Crypto,Germany,Afternoon,0
4154,363.03021422634356,37,ATM,Debit Card,India,Night,0
4155,261.9365183020776,59,POS,Debit Card,Canada,Night,0
4156,22.768495091630186,58,POS,Crypto,USA,Morning,0
4157,544.8964126938847,59,Online,PayPal,Germany,Morning,0
4158,852.639228071722,46,Online,PayPal,USA,Afternoon,0
4159,958.055329809862,23,ATM,Credit Card,Canada,Afternoon,0
4160,570.0875011071563,34,ATM,Crypto,Germany,Afternoon,0
4161,519.3167144624952,42,Online,Credit Card,USA,Afternoon,0
4162,94.2058216343487,55,ATM,PayPal,India,Night,0
4163,553.3840735271738,21,POS,Debit Card,Canada,Morning,0
4164,386.1792881757407,47,POS,Credit Card,India,Evening,0
4165,611.0639280747412,37,Online,PayPal,India,Afternoon,0
4166,394.8390843977812,20,ATM,PayPal,Canada,Morning,0
4167,247.89613221586308,40,POS,Debit Card,Germany,Afternoon,0
4168,104.01562247609273,68,Online,Crypto,UK,Night,0
4169,321.76926014300676,35,ATM,PayPal,UK,Evening,0
4170,105.67838594487476,43,POS,Credit Card,Canada,Morning,0
4171,185.1279813157441,53,ATM,Debit Card,UK,Morning,0
4172,987.4627969937504,25,ATM,Crypto,USA,Evening,0
4173,449.66252133755245,34,ATM,Crypto,Germany,Night,0
4174,536.5530488399664,48,Online,Crypto,India,Evening,0
4175,874.8823434498432,54,POS,PayPal,India,Morning,0
4176,995.6132114857809,62,Online,Crypto,Canada,Evening,0
4177,586.8873048512347,50,POS,PayPal,India,Night,0
4178,814.3490828337299,44,POS,Debit Card,USA,Night,0
4179,333.6716140933085,62,Online,Debit Card,USA,Afternoon,0
4180,312.6865178728182,21,Online,Crypto,Canada,Evening,0
4181,408.6766837846146,39,POS,Debit Card,India,Evening,0
4182,675.7821900469127,43,POS,Credit Card,UK,Morning,0
4183,685.3697723625478,49,POS,Credit Card,UK,Night,0
4184,322.0870403029563,41,ATM,PayPal,Germany,Evening,0
4185,141.8778248952624,63,POS,Crypto,Canada,Morning,0
4186,636.0722939008534,52,Online,PayPal,Germany,Afternoon,0
4187,137.0426035668769,54,Online,Debit Card,UK,Evening,0
4188,582.7075831470368,49,Online,Crypto,UK,Evening,0
4189,696.4879067757458,24,POS,PayPal,UK,Morning,0
4190,703.6053814305071,50,POS,Crypto,Germany,Morning,0
4191,755.9373895530008,48,ATM,Crypto,Canada,Night,0
4192,874.1308273500078,29,ATM,PayPal,USA,Night,0
4193,504.95940204514056,28,Online,Crypto,USA,Night,0
4194,732.9466976342754,41,ATM,Debit Card,UK,Evening,1
4195,622.9810080121783,25,ATM,Credit Card,Canada,Morning,0
4196,194.77354039970575,49,Online,Credit Card,Canada,Night,0
4197,35.43274842071409,55,POS,Crypto,India,Evening,0
4198,291.6959718201644,39,ATM,Credit Card,India,Night,0
4199,448.6033692742432,51,POS,Crypto,Germany,Afternoon,1
4200,620.9348849843698,36,Online,PayPal,India,Evening,0
4201,851.4597371981733,69,Online,Debit Card,Germany,Night,0
4202,204.283259539104,37,ATM,Credit Card,USA,Night,0
4203,134.29429199949232,31,Online,PayPal,UK,Afternoon,0
4204,963.8451479995842,50,Online,Debit Card,Canada,Afternoon,0
4205,116.96411378264304,27,Online,Credit Card,USA,Night,0
4206,483.70615940611725,33,ATM,Credit Card,USA,Night,0
4207,589.7080915053689,21,ATM,Debit Card,Germany,Morning,0
4208,545.9606766983638,44,ATM,PayPal,UK,Night,0
4209,95.17183546261377,45,Online,PayPal,Germany,Night,0
4210,66.45664486358316,60,POS,Credit Card,USA,Morning,0
4211,114.42859318642532,33,Online,Debit Card,Canada,Morning,0
4212,589.7318070338864,69,ATM,PayPal,India,Night,0
4213,548.9014387579779,50,POS,Debit Card,Germany,Morning,0
4214,241.4033841163768,65,POS,Debit Card,USA,Evening,0
4215,641.3964004271356,36,ATM,Credit Card,India,Afternoon,0
4216,821.8668270350929,38,POS,Debit Card,India,Evening,0
4217,51.16317024812783,39,POS,Debit Card,USA,Afternoon,0
4218,503.148644112562,26,ATM,Crypto,UK,Afternoon,0
4219,692.4173079816634,26,POS,Debit Card,USA,Night,1
4220,259.7888077989902,26,POS,PayPal,Canada,Afternoon,0
4221,314.6931962402176,44,ATM,Credit Card,India,Evening,0
4222,617.50152395949,34,POS,Credit Card,Canada,Night,0
4223,898.9559405092996,61,POS,Debit Card,Germany,Morning,0
4224,811.8251760998703,62,POS,Debit Card,India,Evening,0
4225,587.2989169085877,25,POS,PayPal,UK,Night,0
4226,732.9195005796768,33,ATM,Crypto,USA,Afternoon,0
4227,371.1742455057207,35,Online,Credit Card,Germany,Evening,0
4228,644.5558728177701,50,Online,Crypto,Canada,Afternoon,0
4229,471.5197752162814,18,POS,PayPal,Germany,Night,0
4230,198.0367750929853,29,ATM,Credit Card,UK,Night,0
4231,704.7208911384846,23,ATM,PayPal,USA,Morning,0
4232,560.8999909753338,58,POS,Debit Card,Germany,Morning,0
4233,365.0353661340555,22,Online,PayPal,Canada,Evening,0
4234,912.2257981778445,33,POS,Debit Card,Germany,Morning,0
4235,30.724776648465934,35,ATM,Crypto,USA,Afternoon,0
4236,322.61541973700105,66,ATM,Credit Card,Germany,Afternoon,0
4237,66.31258379987008,35,Online,Credit Card,Canada,Morning,0
4238,768.8620430594109,18,ATM,Crypto,USA,Morning,0
4239,705.0863795726547,36,ATM,Debit Card,UK,Morning,1
4240,338.03869654895385,25,ATM,Credit Card,UK,Evening,0
4241,678.9062731850023,20,Online,PayPal,India,Evening,0
4242,401.97785393399033,42,ATM,Debit Card,Germany,Afternoon,0
4243,758.69125350821,22,POS,Credit Card,Canada,Evening,0
4244,459.64182610933904,57,Online,PayPal,Germany,Evening,0
4245,418.1569305533489,36,POS,PayPal,USA,Night,0
4246,935.382616333418,35,POS,Credit Card,India,Afternoon,0
4247,258.37030889179323,67,Online,Crypto,Canada,Afternoon,0
4248,129.24286659659975,48,POS,Crypto,Germany,Morning,0
4249,588.6976821268636,50,Online,Credit Card,Canada,Night,0
4250,969.6285941613371,64,POS,PayPal,USA,Morning,0
4251,384.0608215899148,35,Online,Crypto,India,Evening,0
4252,71.4163959924937,56,ATM,Crypto,Canada,Afternoon,0
4253,345.9122146364718,33,ATM,Crypto,USA,Evening,0
4254,510.8723377763629,33,POS,Debit Card,UK,Evening,0
4255,170.30377656589158,64,ATM,Crypto,Canada,Night,0
4256,661.5211958759271,55,Online,Credit Card,India,Night,0
4257,997.7718951200986,58,POS,Credit Card,Canada,Afternoon,0
4258,457.22208122162937,24,ATM,Debit Card,Canada,Afternoon,0
4259,361.1812711629105,31,ATM,Debit Card,USA,Night,0
4260,406.69712516612196,60,POS,Credit Card,Germany,Night,0
4261,123.99471661124913,65,ATM,Debit Card,Germany,Night,0
4262,884.4408654119616,42,ATM,Crypto,Canada,Night,0
4263,420.67739896613847,49,POS,PayPal,India,Afternoon,0
4264,393.4016673105929,55,ATM,PayPal,India,Afternoon,0
4265,663.0933702011696,39,ATM,PayPal,USA,Evening,0
4266,447.6130867218123,33,ATM,Credit Card,Canada,Evening,1
4267,651.7511341197676,69,ATM,Debit Card,Canada,Evening,0
4268,70.83182722947963,46,POS,PayPal,Germany,Afternoon,0
4269,815.5861102850051,33,Online,Crypto,USA,Morning,0
4270,941.0989133506085,29,Online,Crypto,UK,Evening,0
4271,652.2777322977921,34,ATM,Crypto,India,Morning,0
4272,955.0202695702227,54,ATM,Debit Card,India,Morning,0
4273,159.91799122626367,44,Online,PayPal,Canada,Morning,0
4274,482.6420275855502,42,ATM,Crypto,USA,Night,0
4275,605.7886666059928,30,Online,Debit Card,UK,Afternoon,0
4276,585.9192809469748,25,POS,Crypto,India,Afternoon,1
4277,407.4471612981528,22,POS,PayPal,USA,Evening,0
4278,344.7035652725988,29,POS,PayPal,UK,Evening,0
4279,135.55578232491462,58,POS,PayPal,Canada,Afternoon,0
4280,397.8250260566554,20,POS,PayPal,Germany,Night,0
4281,171.0342069544303,52,POS,PayPal,India,Afternoon,0
4282,737.0220197272962,50,Online,Crypto,India,Morning,0
4283,216.74262613964407,39,ATM,PayPal,UK,Afternoon,0
4284,67.9796522316885,67,Online,Crypto,Germany,Night,0
4285,556.842476439062,61,POS,PayPal,USA,Afternoon,0
4286,599.2774353922076,26,ATM,Crypto,Canada,Afternoon,0
4287,873.1939306677004,58,ATM,PayPal,USA,Afternoon,1
4288,581.211796293505,35,POS,Crypto,UK,Morning,0
4289,352.02604518621126,67,POS,PayPal,India,Evening,0
4290,804.9817627110573,46,POS,Debit Card,India,Night,0
4291,544.8761042555468,56,POS,Crypto,USA,Morning,0
4292,88.48748178487983,44,POS,Debit Card,Canada,Afternoon,0
4293,570.1920547101142,53,POS,Crypto,UK,Afternoon,0
4294,908.9383599674458,62,ATM,Crypto,Canada,Evening,0
4295,402.34949924323837,34,POS,Crypto,UK,Evening,0
4296,303.3625438808021,51,POS,Credit Card,Canada,Evening,0
4297,152.03476244783985,63,ATM,PayPal,USA,Morning,0
4298,159.93106671600376,20,Online,Debit Card,Germany,Night,0
4299,438.4437694984007,22,POS,Debit Card,UK,Evening,0
4300,599.7230259199142,31,ATM,Crypto,USA,Afternoon,0
4301,89.80925111790573,20,ATM,Debit Card,India,Night,0
4302,940.172903134914,40,Online,Debit Card,India,Afternoon,0
4303,757.5822812707439,56,POS,Debit Card,Canada,Afternoon,0
4304,590.7576791008261,47,POS,Debit Card,India,Night,0
4305,830.1542842296009,67,POS,Credit Card,Germany,Morning,0
4306,89.38488924399216,62,ATM,Crypto,UK,Night,0
4307,482.07048895579317,40,POS,Debit Card,Canada,Evening,1
4308,633.7921955930468,44,POS,Credit Card,UK,Night,0
4309,830.3663770571063,27,POS,Credit Card,UK,Evening,0
4310,785.634864448775,42,POS,Crypto,USA,Evening,0
4311,284.29855721626564,30,Online,PayPal,India,Night,0
4312,941.4713678636123,33,Online,PayPal,UK,Night,0
4313,133.10238301656165,58,Online,PayPal,Germany,Evening,0
4314,876.3822824349406,51,POS,Debit Card,Germany,Afternoon,0
4315,971.2308471085723,54,POS,Crypto,India,Night,0
4316,185.3819879903993,39,ATM,PayPal,India,Morning,0
4317,724.8454035617474,34,ATM,Debit Card,Canada,Evening,0
4318,49.88266359021848,40,ATM,Crypto,Canada,Afternoon,0
4319,411.3685968877634,53,POS,Debit Card,Canada,Night,0
4320,521.1204662056973,66,Online,PayPal,India,Night,0
4321,584.8387736505377,26,Online,PayPal,UK,Afternoon,0
4322,936.5778757660739,69,Online,Credit Card,USA,Morning,0
4323,675.5281804212527,19,POS,Credit Card,Canada,Evening,0
4324,486.46517170704465,49,Online,Crypto,USA,Night,0
4325,811.5782859032304,67,ATM,Debit Card,Germany,Morning,0
4326,951.0274927448648,39,ATM,Debit Card,India,Evening,0
4327,31.845487195467935,60,Online,PayPal,Germany,Morning,0
4328,982.6960595334783,30,ATM,PayPal,Canada,Evening,0
4329,95.27081767304354,25,Online,Crypto,UK,Evening,0
4330,816.2429114760737,18,Online,Credit Card,Canada,Morning,0
4331,287.5314050258984,34,ATM,PayPal,USA,Evening,0
4332,140.85786117633302,29,ATM,Debit Card,Canada,Night,0
4333,445.4570833166965,21,ATM,PayPal,UK,Night,0
4334,647.5170136531374,30,ATM,Credit Card,UK,Morning,0
4335,387.14232657324027,48,Online,Debit Card,India,Morning,1
4336,64.01975419987197,58,ATM,Credit Card,India,Evening,0
4337,603.4665282621295,24,ATM,Crypto,UK,Evening,0
4338,903.379243349568,40,POS,Crypto,UK,Morning,0
4339,389.3832122877792,41,ATM,Credit Card,USA,Afternoon,0
4340,224.16944985451877,22,ATM,Debit Card,Canada,Morning,0
4341,448.15157247348725,22,Online,Credit Card,India,Afternoon,1
4342,57.879083938293064,34,Online,PayPal,USA,Afternoon,0
4343,822.2827086354721,47,POS,PayPal,Canada,Morning,0
4344,828.0774028406848,26,ATM,Credit Card,India,Morning,0
4345,592.1204587953322,23,ATM,PayPal,USA,Morning,0
4346,359.5718600490056,42,ATM,Credit Card,Germany,Afternoon,0
4347,801.7855308013255,36,ATM,PayPal,Germany,Night,0
4348,559.1401545404835,33,ATM,Credit Card,India,Night,0
4349,827.672985464516,38,ATM,PayPal,USA,Morning,0
4350,635.1442046571905,19,POS,Debit Card,Canada,Morning,0
4351,786.5614184806693,27,ATM,Debit Card,Canada,Evening,0
4352,602.5773632855824,33,ATM,PayPal,USA,Evening,0
4353,419.99965753350955,54,ATM,Credit Card,Germany,Evening,0
4354,958.3664013268761,32,POS,PayPal,USA,Morning,0
4355,545.7026866300563,30,ATM,Crypto,Germany,Night,0
4356,609.038623355133,30,POS,Crypto,Germany,Night,0
4357,228.28276302060175,49,Online,Credit Card,Canada,Morning,0
4358,629.3942815330037,62,ATM,PayPal,India,Morning,0
4359,575.8915729881144,64,POS,PayPal,UK,Afternoon,0
4360,192.9900139675547,63,Online,Debit Card,USA,Afternoon,0
4361,68.99122637961227,25,POS,Credit Card,Germany,Night,0
4362,608.3157265176234,60,POS,Crypto,USA,Evening,0
4363,766.0553466568173,35,Online,Crypto,India,Night,0
4364,528.1673572127881,53,ATM,Credit Card,India,Afternoon,0
4365,234.50489906644924,43,ATM,Crypto,UK,Night,0
4366,669.8567569261046,27,POS,Credit Card,UK,Afternoon,1
4367,89.30466934350622,48,Online,Crypto,Germany,Afternoon,0
4368,447.4153677539351,50,ATM,Crypto,UK,Evening,0
4369,171.733090814436,46,POS,Credit Card,Germany,Evening,0
4370,192.61446054928453,22,Online,Credit Card,Canada,Afternoon,0
4371,210.2710096666216,30,POS,Crypto,Germany,Morning,0
4372,392.83998647353815,18,Online,Crypto,UK,Evening,0
4373,60.63870356419365,40,ATM,Debit Card,USA,Afternoon,0
4374,403.81550651980723,57,ATM,PayPal,UK,Morning,0
4375,516.5903726435538,20,POS,Credit Card,India,Morning,0
4376,488.46134211666197,20,ATM,Credit Card,UK,Night,0
4377,388.95625939901015,24,ATM,PayPal,Canada,Night,0
4378,840.755141990045,53,Online,Debit Card,Germany,Evening,0
4379,153.87342549629906,52,ATM,Crypto,India,Morning,0
4380,510.63977634356024,32,Online,Crypto,Germany,Evening,0
4381,71.42100278698875,57,Online,Debit Card,Germany,Afternoon,0
4382,80.44412208913064,20,POS,Debit Card,UK,Evening,0
4383,578.1271911803253,46,Online,PayPal,USA,Morning,0
4384,570.3582406389428,47,ATM,PayPal,India,Night,0
4385,879.2531777160124,56,Online,Crypto,Canada,Evening,0
4386,562.2949389034725,35,Online,Debit Card,Canada,Night,0
4387,960.1931102008017,28,POS,Debit Card,USA,Evening,0
4388,58.20789991593047,60,ATM,Crypto,USA,Afternoon,0
4389,107.02760793293366,66,ATM,Crypto,UK,Morning,0
4390,53.625202954677576,55,ATM,Crypto,Canada,Evening,0
4391,193.4240818302046,57,Online,Crypto,India,Afternoon,0
4392,545.8574098322613,18,ATM,Crypto,USA,Afternoon,0
4393,649.1164596131538,46,ATM,PayPal,USA,Afternoon,0
4394,55.12930636918211,27,Online,Crypto,USA,Night,0
4395,946.5111809471433,45,POS,Debit Card,India,Night,0
4396,843.7437228838772,48,POS,Credit Card,Canada,Afternoon,0
4397,303.64635733552217,36,Online,PayPal,India,Afternoon,0
4398,86.41565492420328,20,POS,Debit Card,India,Evening,0
4399,178.1882024868667,53,POS,Credit Card,UK,Evening,0
4400,135.67496961742296,60,POS,PayPal,USA,Morning,0
4401,132.05094150595738,32,ATM,Crypto,Canada,Evening,0
4402,523.3760717790766,50,POS,PayPal,UK,Morning,0
4403,253.38896806846628,58,ATM,Crypto,UK,Morning,0
4404,364.558319363853,60,POS,Crypto,Germany,Morning,0
4405,989.6102800504792,68,ATM,Crypto,USA,Night,1
4406,687.4711064360913,62,Online,Credit Card,Canada,Evening,0
4407,949.4908603765314,43,Online,PayPal,Canada,Afternoon,1
4408,151.13098948278443,33,POS,Crypto,Canada,Morning,0
4409,388.3180800842436,53,ATM,Debit Card,USA,Afternoon,0
4410,559.1844852495308,50,Online,PayPal,Canada,Morning,0
4411,85.99048126985063,37,Online,Debit Card,India,Evening,0
4412,14.145569191678288,30,Online,Credit Card,India,Morning,0
4413,673.7299904589484,50,Online,Credit Card,USA,Evening,0
4414,645.4013216334209,22,POS,PayPal,Canada,Afternoon,1
4415,416.68092189961567,54,ATM,Credit Card,Germany,Evening,0
4416,494.7476352717123,31,Online,Credit Card,Germany,Afternoon,0
4417,421.2885705861687,44,POS,PayPal,Germany,Evening,0
4418,33.76499439643997,40,Online,Debit Card,India,Morning,0
4419,342.0178901552878,31,Online,Crypto,Germany,Morning,0
4420,185.31143284331694,57,Online,PayPal,Canada,Evening,0
4421,107.43994721035506,21,Online,PayPal,Canada,Afternoon,0
4422,957.1532295504563,56,POS,Crypto,Germany,Afternoon,0
4423,603.3661277917439,69,ATM,Debit Card,UK,Afternoon,0
4424,731.3697213942366,36,POS,Crypto,Germany,Evening,0
4425,322.21010583345634,64,POS,Crypto,UK,Evening,0
4426,399.21565819907505,21,POS,Debit Card,USA,Evening,1
4427,244.55475395775625,47,Online,Debit Card,USA,Evening,0
4428,105.99601425577049,36,ATM,Crypto,Canada,Afternoon,0
4429,187.24132106716795,48,Online,Crypto,India,Afternoon,0
4430,799.538904843521,48,POS,PayPal,Canada,Night,0
4431,680.770347131938,26,Online,Debit Card,Canada,Evening,0
4432,551.4595872256222,30,ATM,Credit Card,India,Night,0
4433,480.3389741381004,31,ATM,Debit Card,Canada,Evening,0
4434,923.2099408195633,63,Online,Crypto,India,Night,0
4435,82.00759830088172,27,POS,Crypto,Canada,Afternoon,0
4436,287.7948051055368,65,Online,Crypto,USA,Afternoon,0
4437,356.4384750350069,48,POS,Crypto,UK,Night,0
4438,784.60155409066,54,ATM,Credit Card,Canada,Morning,0
4439,992.5894739603516,40,Online,Debit Card,UK,Evening,0
4440,248.26380960958153,44,ATM,Credit Card,Germany,Night,0
4441,875.5642607957099,23,POS,Credit Card,Canada,Night,0
4442,832.3165328274733,43,POS,Crypto,USA,Morning,0
4443,232.41082366534894,19,Online,Credit Card,India,Afternoon,0
4444,405.3392543972304,62,Online,Crypto,USA,Night,1
4445,415.57614059959394,30,Online,Crypto,UK,Afternoon,0
4446,978.4384618412927,68,ATM,Crypto,India,Evening,0
4447,189.08298236510933,67,POS,Credit Card,USA,Morning,0
4448,801.1663913937342,36,POS,Crypto,USA,Afternoon,0
4449,340.85078703137884,18,ATM,Credit Card,USA,Night,0
4450,733.5616423183988,57,Online,Debit Card,India,Morning,0
4451,425.81089425270625,49,Online,Crypto,USA,Morning,0
4452,582.5761654853746,39,ATM,PayPal,USA,Morning,0
4453,834.2856555928698,65,POS,PayPal,UK,Morning,0
4454,806.1239093340453,46,POS,PayPal,USA,Morning,0
4455,867.7589517043032,19,POS,PayPal,USA,Evening,0
4456,69.02115209121243,57,POS,PayPal,Germany,Evening,0
4457,695.1300475093474,55,ATM,Credit Card,India,Morning,0
4458,148.58750295454524,65,POS,Debit Card,Germany,Night,1
4459,421.6603823382269,28,ATM,Credit Card,UK,Night,0
4460,553.1025309041415,34,Online,Crypto,Germany,Evening,0
4461,408.7120898993624,68,ATM,Debit Card,Canada,Afternoon,1
4462,524.4155590449774,60,POS,Debit Card,India,Morning,0
4463,996.5610457106329,25,Online,Debit Card,USA,Night,0
4464,143.86514057572617,39,ATM,Debit Card,Germany,Evening,0
4465,678.7014848830613,21,ATM,PayPal,Germany,Evening,0
4466,402.0409567217591,28,ATM,Crypto,USA,Afternoon,0
4467,141.6797009182555,25,Online,Debit Card,USA,Afternoon,0
4468,167.14939574056643,26,ATM,Debit Card,UK,Night,0
4469,949.7803751831607,43,POS,PayPal,Germany,Afternoon,0
4470,880.8054817446445,19,Online,Credit Card,Germany,Afternoon,0
4471,907.9715408108716,33,Online,Credit Card,Canada,Morning,0
4472,991.6174480691127,48,ATM,Credit Card,Canada,Evening,0
4473,216.23223610843277,23,POS,Crypto,Germany,Evening,0
4474,361.8849439904211,38,Online,Credit Card,Canada,Afternoon,0
4475,672.526839625618,43,ATM,Debit Card,Germany,Evening,0
4476,488.96451446204077,36,POS,PayPal,India,Evening,0
4477,424.2056380445502,45,ATM,PayPal,UK,Night,0
4478,364.2331368422371,25,ATM,Credit Card,Canada,Evening,0
4479,597.8428256240177,31,Online,PayPal,Germany,Afternoon,0
4480,579.8374943536812,41,Online,Debit Card,Canada,Night,0
